Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785954445,20,,Aggregated,31.400000,0.000000,14,17,18,19,23,29,36,46,74,90,90,4206,0,14,16.253562762728105,7.934334000310628,90.40779199949611,1193.47313361864
1785954446,20,,Aggregated,31.600000,0.000000,14,17,18,19,23,29,36,47,74,90,90,4245,0,14,16.280799847594103,7.934334000310628,90.40779199949611,1193.5505300353357
1785954447,20,,Aggregated,31.400000,0.000000,14,17,18,19,23,29,36,47,74,90,90,4281,0,14,16.270889555019323,7.934334000310628,90.40779199949611,1193.5363232889513
1785954448,20,,Aggregated,31.800000,0.000000,14,17,18,19,23,28,36,47,74,90,90,4310,0,14,16.270607244788273,7.934334000310628,90.40779199949611,1193.509976798144
1785954449,20,,Aggregated,32.300000,0.000000,14,17,18,19,23,29,37,49,79,90,90,4343,0,14,16.332017493446894,7.934334000310628,90.40779199949611,1193.4773198250057
1785954450,20,,Aggregated,33.000000,0.000000,14,17,18,19,23,29,37,49,79,90,90,4378,0,14,16.32446571220636,7.934334000310628,90.40779199949611,1193.4561443581545
1785954451,20,,Aggregated,32.500000,0.000000,14,17,18,19,23,29,37,48,79,90,90,4417,0,14,16.30714782160666,7.934334000310628,90.40779199949611,1193.4758886121801
1785954452,20,,Aggregated,32.800000,0.000000,14,17,18,19,23,28,37,48,79,90,90,4444,0,14,16.29947791292429,7.934334000310628,90.40779199949611,1193.5479297929794
1785954453,20,,Aggregated,32.900000,0.000000,14,17,18,20,23,29,37,48,79,90,90,4474,0,14,16.317909535770415,7.934334000310628,90.40779199949611,1193.4767545820296
1785954454,20,,Aggregated,33.600000,0.000000,14,17,18,20,23,28,36,48,79,90,90,4506,0,14,16.318344497123118,7.934334000310628,90.40779199949611,1193.4416333777185
1785954455,20,,Aggregated,33.400000,0.000000,14,17,18,20,23,28,36,48,79,90,90,4541,0,14,16.316626241804656,7.934334000310628,90.40779199949611,1193.4554062981722
1785954456,20,,Aggregated,33.000000,0.000000,14,17,18,20,24,29,36,48,79,90,90,4571,0,14,16.339337028228957,7.934334000310628,90.40779199949611,1193.4955152045504
1785954457,20,,Aggregated,32.600000,0.000000,14,17,18,20,24,29,36,48,79,90,90,4608,0,14,16.36256092926066,7.934334000310628,90.40779199949611,1193.5084635416667
1785954458,20,,Aggregated,33.200000,0.000000,14,17,18,20,24,29,36,48,79,90,90,4639,0,14,16.364364870668066,7.934334000310628,90.40779199949611,1193.469066609183
1785954459,20,,Aggregated,33.100000,0.000000,14,17,18,20,24,28,36,48,79,90,90,4669,0,14,16.35987205804849,7.934334000310628,90.40779199949611,1193.3786678089527
1785954460,20,,Aggregated,32.600000,0.000000,14,17,18,20,23,28,36,48,79,90,90,4699,0,14,16.344598445207225,7.934334000310628,90.40779199949611,1193.3768886997234
1785954461,20,,Aggregated,32.500000,0.000000,14,17,18,20,23,28,36,48,79,90,90,4734,0,14,16.32716190727222,7.934334000310628,90.40779199949611,1193.4349387410223
1785954462,20,,Aggregated,31.800000,0.000000,14,17,18,20,24,28,36,48,79,90,90,4764,0,14,16.342862635396042,7.934334000310628,90.40779199949611,1193.4695633921074
1785954463,20,,Aggregated,31.700000,0.000000,14,17,18,20,24,28,36,48,79,90,90,4797,0,14,16.346607526584506,7.934334000310628,90.40779199949611,1193.4513237440067
